run_folder,case_label,problem_index,ground_truth,predicted,correct,status
third run,half_text + noisy_half_diagram[illumination],150,\frac{40}{7}m,BC,0,OK
third run,half_text + noisy_half_diagram[illumination],151,5.1,5_units,0,OK
third run,half_text + noisy_half_diagram[illumination],152,4m,3,0,OK
third run,half_text + noisy_half_diagram[illumination],153,1.5m,1.8,0,OK
third run,half_text + noisy_half_diagram[illumination],157,\frac{3}{5},0.75,0,OK
third run,half_text + noisy_half_diagram[illumination],165,\frac{√{3}}{2},0,0,OK
third run,half_text + noisy_half_diagram[illumination],198,60,Unknown,0,OK
third run,half_text + noisy_half_diagram[illumination],207,157.1,0,0,OK
third run,half_text + noisy_half_diagram[illumination],210,15,12,0,OK
third run,half_text + noisy_half_diagram[illumination],211,38,83,0,OK
third run,half_text + noisy_half_diagram[illumination],223,\sqrt{7},5,0,OK
third run,half_text + noisy_half_diagram[illumination],239,8,4,0,OK
third run,half_text + noisy_half_diagram[illumination],243,1591,1776,0,OK
third run,half_text + noisy_half_diagram[illumination],257,15,5,0,OK
third run,half_text + noisy_half_diagram[illumination],264,60,90,0,OK
third run,half_text + noisy_half_diagram[illumination],281,0.38,0.38,1,OK
third run,half_text + noisy_half_diagram[illumination],327,11.8,5.2,0,OK
third run,half_text + noisy_half_diagram[illumination],348,285,44,0,OK
third run,half_text + noisy_half_diagram[illumination],364,74.85,35.50,0,OK
third run,half_text + noisy_half_diagram[illumination],365,23.9,30.0,0,OK
third run,half_text + noisy_half_diagram[illumination],420,8,,0,OK_AFTER_JSON_REPAIR
third run,half_text + noisy_half_diagram[illumination],432,8.246,7,0,OK_AFTER_JSON_REPAIR
third run,half_text + noisy_half_diagram[illumination],438,\frac{(x+3)^2}{25}-\frac{(y+3)^2}{25}=1,(y^2/9) - (x^2/9) = 1,0,OK
third run,half_text + noisy_half_diagram[illumination],441,$\frac{4}{5}$,0.5,0,OK
third run,half_text + noisy_half_diagram[illumination],447,$\frac{20}{29}$,0.5,0,OK
third run,half_text + noisy_half_diagram[illumination],449,$\frac{1}{x}$,2,0,OK
third run,half_text + noisy_half_diagram[illumination],457,$(x-1)^{2}+(y-3)^{2}=36$,(x-0)^2 + (y-0)^2 = r^2,0,OK
third run,half_text + noisy_half_diagram[illumination],472,"(0,0)",O,0,OK
third run,half_text + noisy_half_diagram[irr_objects],1,140°,80_deg,0,OK
third run,half_text + noisy_half_diagram[irr_objects],2,65°,50_deg,0,OK
third run,half_text + noisy_half_diagram[irr_objects],3,55°,40_deg,0,OK
third run,half_text + noisy_half_diagram[irr_objects],4,27°,36_deg,0,OK
third run,half_text + noisy_half_diagram[irr_objects],7,45°,35,0,OK
third run,half_text + noisy_half_diagram[irr_objects],8,3cm,5_units,0,OK
third run,half_text + noisy_half_diagram[irr_objects],9,6cm,18_units,0,OK
third run,half_text + noisy_half_diagram[irr_objects],10,72°,18_deg,0,OK
third run,half_text + noisy_half_diagram[irr_objects],11,84°,36_deg,0,OK
third run,half_text + noisy_half_diagram[irr_objects],14,55°,cannot be determined,0,OK
third run,half_text + noisy_half_diagram[irr_objects],16,25°,25_deg,1,OK
third run,half_text + noisy_half_diagram[irr_objects],17,65°,65_deg,1,OK
third run,half_text + noisy_half_diagram[irr_objects],20,20°,70_deg,0,OK
third run,half_text + noisy_half_diagram[irr_objects],22,62°,28,0,OK
third run,half_text + noisy_half_diagram[irr_objects],25,65°,50_deg,0,OK
third run,half_text + noisy_half_diagram[irr_objects],26,12,22.0_m,0,OK
third run,half_text + noisy_half_diagram[irr_objects],29,115°,50,0,OK
third run,half_text + noisy_half_diagram[irr_objects],30,60°,30_deg,0,OK
third run,half_text + noisy_half_diagram[irr_objects],32,76°,52,0,OK
third run,half_text + noisy_half_diagram[irr_objects],34,80°,100_deg,0,OK
third run,half_text + noisy_half_diagram[irr_objects],36,20°,40,0,OK
third run,half_text + noisy_half_diagram[irr_objects],37,25°,50_deg,0,OK
third run,half_text + noisy_half_diagram[irr_objects],38,40°,70_deg,0,OK
third run,half_text + noisy_half_diagram[irr_objects],40,50°,60_deg,0,OK
third run,half_text + noisy_half_diagram[irr_objects],43,40°,50_deg,0,OK
third run,half_text + noisy_half_diagram[irr_objects],44,9m,30_units,0,OK
third run,half_text + noisy_half_diagram[irr_objects],45,70°,35,0,OK
third run,half_text + noisy_half_diagram[irr_objects],46,110°,70_deg,0,OK
third run,half_text + noisy_half_diagram[irr_objects],48,130°,50_deg,0,OK
third run,half_text + noisy_half_diagram[irr_objects],49,100°,115,0,OK
third run,half_text + noisy_half_diagram[irr_objects],50,140°,50_deg,0,OK
third run,half_text + noisy_half_diagram[irr_objects],53,55°,55_deg,1,OK
third run,half_text + noisy_half_diagram[irr_objects],55,55°,70,0,OK
third run,half_text + noisy_half_diagram[irr_objects],56,40°,20_deg,0,OK
third run,half_text + noisy_half_diagram[irr_objects],57,20°,160,0,OK
third run,half_text + noisy_half_diagram[irr_objects],58,55°,55_deg,1,OK
third run,half_text + noisy_half_diagram[irr_objects],59,50°,40_deg,0,OK
third run,half_text + noisy_half_diagram[irr_objects],60,45°,45,1,OK
third run,half_text + noisy_half_diagram[irr_objects],64,40cm,160.0,0,OK
third run,half_text + noisy_half_diagram[irr_objects],72,8cm,16,0,OK
third run,half_text + noisy_half_diagram[irr_objects],73,140°,0,0,OK
third run,half_text + noisy_half_diagram[irr_objects],78,125°,90,0,OK
third run,half_text + noisy_half_diagram[irr_objects],79,16cm,6,0,OK
third run,half_text + noisy_half_diagram[irr_objects],81,25°,40,0,OK
third run,half_text + noisy_half_diagram[irr_objects],84,√{3},cannot be determined,0,OK
third run,half_text + noisy_half_diagram[irr_objects],86,2√{3},Unknown,0,OK
third run,half_text + noisy_half_diagram[irr_objects],88,128°,42,0,OK
third run,half_text + noisy_half_diagram[irr_objects],95,30°,60,0,OK
third run,half_text + noisy_half_diagram[irr_objects],99,64°,13_deg,0,OK
third run,half_text + noisy_half_diagram[irr_objects],108,8m,8.0,1,OK
third run,half_text + noisy_half_diagram[irr_objects],109,40°,40,1,OK
third run,half_text + noisy_half_diagram[irr_objects],112,2.4,2.5,0,OK
third run,half_text + noisy_half_diagram[irr_objects],114,\frac{1}{2}cm^{2},π/4,0,OK
third run,half_text + noisy_half_diagram[irr_objects],115,4πcm,120_deg,0,OK
third run,half_text + noisy_half_diagram[irr_objects],117,2√{2}cm,3,0,OK
third run,half_text + noisy_half_diagram[irr_objects],119,240cm^{2},Cannot be determined,0,OK
third run,half_text + noisy_half_diagram[irr_objects],120,9πcm^{2},0,0,OK
third run,half_text + noisy_half_diagram[irr_objects],123,15π,12.0 * π,0,OK
third run,half_text + noisy_half_diagram[irr_objects],128,4cm,5_units,0,OK
third run,half_text + noisy_half_diagram[irr_objects],132,10.2m,12,0,OK
third run,half_text + noisy_half_diagram[irr_objects],133,120m,100.0,0,OK
third run,half_text + noisy_half_diagram[irr_objects],149,\frac{20}{3},3.0,0,OK
third run,half_text + noisy_half_diagram[irr_objects],150,\frac{40}{7}m,BC = sqrt(2^2 + (7/3)^2) = sqrt(4 + 49/9) = sqrt((36 + 49)/9) = sqrt(85/9) = sqrt(85)/3,0,OK
third run,half_text + noisy_half_diagram[irr_objects],151,5.1,5_units,0,OK
third run,half_text + noisy_half_diagram[irr_objects],152,4m,3.0,0,OK
third run,half_text + noisy_half_diagram[irr_objects],153,1.5m,1.8,0,OK
third run,half_text + noisy_half_diagram[irr_objects],157,\frac{3}{5},0.8,0,OK
third run,half_text + noisy_half_diagram[irr_objects],165,\frac{√{3}}{2},undefined,0,OK
third run,half_text + noisy_half_diagram[irr_objects],198,60,169.5,0,OK
third run,half_text + noisy_half_diagram[irr_objects],207,157.1,0.0,0,OK
third run,half_text + noisy_half_diagram[irr_objects],210,15,12,0,OK
third run,half_text + noisy_half_diagram[irr_objects],211,38,83,0,OK
third run,half_text + noisy_half_diagram[irr_objects],223,\sqrt{7},5,0,OK
third run,half_text + noisy_half_diagram[irr_objects],239,8,4,0,OK
third run,half_text + noisy_half_diagram[irr_objects],243,1591,1738.8,0,OK
third run,half_text + noisy_half_diagram[irr_objects],257,15,17,0,OK
third run,half_text + noisy_half_diagram[irr_objects],264,60,10x,0,OK
third run,half_text + noisy_half_diagram[irr_objects],281,0.38,0.96,0,OK
third run,half_text + noisy_half_diagram[irr_objects],327,11.8,10.7,0,OK
third run,half_text + noisy_half_diagram[irr_objects],348,285,44,0,OK
third run,half_text + noisy_half_diagram[irr_objects],364,74.85,73.30,0,OK
third run,half_text + noisy_half_diagram[irr_objects],365,23.9,0.2,0,OK
third run,half_text + noisy_half_diagram[irr_objects],420,8,10,0,OK
third run,half_text + noisy_half_diagram[irr_objects],432,8.246,7,0,OK
third run,half_text + noisy_half_diagram[irr_objects],438,\frac{(x+3)^2}{25}-\frac{(y+3)^2}{25}=1,(x^2/a^2) - (y^2/b^2) = 1,0,OK
third run,half_text + noisy_half_diagram[irr_objects],441,$\frac{4}{5}$,3/5,0,OK
third run,half_text + noisy_half_diagram[irr_objects],447,$\frac{20}{29}$,0,0,OK
third run,half_text + noisy_half_diagram[irr_objects],449,$\frac{1}{x}$,2,0,OK
third run,half_text + noisy_half_diagram[irr_objects],457,$(x-1)^{2}+(y-3)^{2}=36$,(x-h)^2 + (y-k)^2 = r^2,0,OK
third run,half_text + noisy_half_diagram[irr_objects],472,"(0,0)",B,0,OK
third run,half_text + noisy_half_diagram[pixel_noise],1,140°,80_deg,0,OK
third run,half_text + noisy_half_diagram[pixel_noise],2,65°,50_deg,0,OK
third run,half_text + noisy_half_diagram[pixel_noise],3,55°,70_deg,0,OK
third run,half_text + noisy_half_diagram[pixel_noise],4,27°,90_deg,0,OK
third run,half_text + noisy_half_diagram[pixel_noise],7,45°,35,0,OK
third run,half_text + noisy_half_diagram[pixel_noise],8,3cm,5.0,0,OK
third run,half_text + noisy_half_diagram[pixel_noise],9,6cm,18_units,0,OK
third run,half_text + noisy_half_diagram[pixel_noise],10,72°,36,0,OK
third run,half_text + noisy_half_diagram[pixel_noise],11,84°,108,0,OK
third run,half_text + noisy_half_diagram[pixel_noise],14,55°,35_deg,0,OK
third run,half_text + noisy_half_diagram[pixel_noise],16,25°,25_deg,1,OK
third run,half_text + noisy_half_diagram[pixel_noise],17,65°,78_deg,0,OK
third run,half_text + noisy_half_diagram[pixel_noise],20,20°,20_deg,1,OK
third run,half_text + noisy_half_diagram[pixel_noise],22,62°,28,0,OK
third run,half_text + noisy_half_diagram[pixel_noise],25,65°,50_deg,0,OK
third run,half_text + noisy_half_diagram[pixel_noise],26,12,22_m,0,OK_AFTER_JSON_REPAIR
third run,half_text + noisy_half_diagram[pixel_noise],29,115°,50_deg,0,OK
third run,half_text + noisy_half_diagram[pixel_noise],30,60°,30_deg,0,OK
third run,half_text + noisy_half_diagram[pixel_noise],32,76°,26,0,OK
third run,half_text + noisy_half_diagram[pixel_noise],34,80°,100_deg,0,OK
third run,half_text + noisy_half_diagram[pixel_noise],36,20°,25_deg,0,OK
third run,half_text + noisy_half_diagram[pixel_noise],37,25°,50_deg,0,OK
third run,half_text + noisy_half_diagram[pixel_noise],38,40°,70_deg,0,OK
third run,half_text + noisy_half_diagram[pixel_noise],40,50°,50_deg,1,OK
third run,half_text + noisy_half_diagram[pixel_noise],43,40°,50,0,OK
third run,half_text + noisy_half_diagram[pixel_noise],44,9m,1.5,0,OK
third run,half_text + noisy_half_diagram[pixel_noise],45,70°,35_deg,0,OK
third run,half_text + noisy_half_diagram[pixel_noise],46,110°,70_deg,0,OK
third run,half_text + noisy_half_diagram[pixel_noise],48,130°,100_deg,0,OK
third run,half_text + noisy_half_diagram[pixel_noise],49,100°,30_deg,0,OK
third run,half_text + noisy_half_diagram[pixel_noise],50,140°,50_deg,0,OK
third run,half_text + noisy_half_diagram[pixel_noise],53,55°,55_deg,1,OK
third run,half_text + noisy_half_diagram[pixel_noise],55,55°,0,0,OK
third run,half_text + noisy_half_diagram[pixel_noise],56,40°,20,0,OK
third run,half_text + noisy_half_diagram[pixel_noise],57,20°,20,1,OK
third run,half_text + noisy_half_diagram[pixel_noise],58,55°,55,1,OK
third run,half_text + noisy_half_diagram[pixel_noise],59,50°,40_deg,0,OK
third run,half_text + noisy_half_diagram[pixel_noise],60,45°,45_deg,1,OK
third run,half_text + noisy_half_diagram[pixel_noise],64,40cm,160.0,0,OK
third run,half_text + noisy_half_diagram[pixel_noise],72,8cm,18,0,OK
third run,half_text + noisy_half_diagram[pixel_noise],73,140°,70,0,OK
third run,half_text + noisy_half_diagram[pixel_noise],78,125°,∠CAB,0,OK
third run,half_text + noisy_half_diagram[pixel_noise],79,16cm,unknown,0,OK
third run,half_text + noisy_half_diagram[pixel_noise],81,25°,30,0,OK
third run,half_text + noisy_half_diagram[pixel_noise],84,√{3},equal to AB and AC,0,OK
third run,half_text + noisy_half_diagram[pixel_noise],86,2√{3},Cannot be determined,0,OK
third run,half_text + noisy_half_diagram[pixel_noise],88,128°,42_deg,0,OK
third run,half_text + noisy_half_diagram[pixel_noise],95,30°,60_deg,0,OK
third run,half_text + noisy_half_diagram[pixel_noise],99,64°,64,1,OK
third run,half_text + noisy_half_diagram[pixel_noise],108,8m,8.0,1,OK
third run,half_text + noisy_half_diagram[pixel_noise],109,40°,?,0,OK
third run,half_text + noisy_half_diagram[pixel_noise],112,2.4,2.5,0,OK
third run,half_text + noisy_half_diagram[pixel_noise],114,\frac{1}{2}cm^{2},0.785398,0,OK
third run,half_text + noisy_half_diagram[pixel_noise],115,4πcm,12,0,OK
third run,half_text + noisy_half_diagram[pixel_noise],117,2√{2}cm,3,0,OK
third run,half_text + noisy_half_diagram[pixel_noise],119,240cm^{2},The area is not calculable with given data,0,OK
third run,half_text + noisy_half_diagram[pixel_noise],120,9πcm^{2},16π,0,OK
third run,half_text + noisy_half_diagram[pixel_noise],123,15π,12.0 * π,0,OK
third run,half_text + noisy_half_diagram[pixel_noise],128,4cm,6,0,OK
third run,half_text + noisy_half_diagram[pixel_noise],132,10.2m,2,0,OK
third run,half_text + noisy_half_diagram[pixel_noise],133,120m,80.0,0,OK
third run,half_text + noisy_half_diagram[pixel_noise],149,\frac{20}{3},10.0,0,OK
third run,half_text + noisy_half_diagram[pixel_noise],150,\frac{40}{7}m,5/3,0,OK
third run,half_text + noisy_half_diagram[pixel_noise],151,5.1,The height of the tree is not directly given,0,OK
third run,half_text + noisy_half_diagram[pixel_noise],152,4m,3.0,0,OK
third run,half_text + noisy_half_diagram[pixel_noise],153,1.5m,1.0,0,OK
third run,half_text + noisy_half_diagram[pixel_noise],157,\frac{3}{5},0.8,0,OK
third run,half_text + noisy_half_diagram[pixel_noise],165,\frac{√{3}}{2},Cannot Determine,0,OK
third run,half_text + noisy_half_diagram[pixel_noise],198,60,169√3/4,0,OK_AFTER_JSON_REPAIR
third run,half_text + noisy_half_diagram[pixel_noise],207,157.1,0,0,OK
third run,half_text + noisy_half_diagram[pixel_noise],210,15,12,0,OK
third run,half_text + noisy_half_diagram[pixel_noise],211,38,83,0,OK
third run,half_text + noisy_half_diagram[pixel_noise],223,\sqrt{7},5,0,OK
third run,half_text + noisy_half_diagram[pixel_noise],239,8,4,0,OK
third run,half_text + noisy_half_diagram[pixel_noise],243,1591,73.8,0,OK
third run,half_text + noisy_half_diagram[pixel_noise],257,15,unknown,0,OK
third run,half_text + noisy_half_diagram[pixel_noise],264,60,40,0,OK
third run,half_text + noisy_half_diagram[pixel_noise],281,0.38,0.42,1,OK
third run,half_text + noisy_half_diagram[pixel_noise],327,11.8,10.7,0,OK
third run,half_text + noisy_half_diagram[pixel_noise],348,285,10,0,OK
third run,half_text + noisy_half_diagram[pixel_noise],364,74.85,35.50,0,OK
third run,half_text + noisy_half_diagram[pixel_noise],365,23.9,103.7,0,OK
third run,half_text + noisy_half_diagram[pixel_noise],420,8,x = 16,0,OK
third run,half_text + noisy_half_diagram[pixel_noise],432,8.246,7,0,OK
third run,half_text + noisy_half_diagram[pixel_noise],438,\frac{(x+3)^2}{25}-\frac{(y+3)^2}{25}=1,(x+3)^2/1 - (y+3)^2/25 = 1,0,OK
third run,half_text + noisy_half_diagram[pixel_noise],441,$\frac{4}{5}$,1/2,0,OK
third run,half_text + noisy_half_diagram[pixel_noise],447,$\frac{20}{29}$,0.866,0,OK_AFTER_JSON_REPAIR
third run,half_text + noisy_half_diagram[pixel_noise],449,$\frac{1}{x}$,2,0,OK
third run,half_text + noisy_half_diagram[pixel_noise],457,$(x-1)^{2}+(y-3)^{2}=36$,(x-h)^2 + (y-k)^2 = r^2,0,OK
third run,half_text + noisy_half_diagram[pixel_noise],472,"(0,0)","(7, -5)",0,OK
third run,noisy_half_text[numeric] + half_diagram,1,140°,80_deg,0,OK
third run,noisy_half_text[numeric] + half_diagram,2,65°,50_deg,0,OK
third run,noisy_half_text[numeric] + half_diagram,3,55°,70,0,OK
third run,noisy_half_text[numeric] + half_diagram,4,27°,72_deg,0,OK
third run,noisy_half_text[numeric] + half_diagram,7,45°,25,0,OK
third run,noisy_half_text[numeric] + half_diagram,8,3cm,5_units,0,OK
third run,noisy_half_text[numeric] + half_diagram,9,6cm,18,0,OK
third run,noisy_half_text[numeric] + half_diagram,10,72°,72,1,OK
third run,noisy_half_text[numeric] + half_diagram,11,84°,84_deg,1,OK
third run,noisy_half_text[numeric] + half_diagram,14,55°,35,0,OK
third run,noisy_half_text[numeric] + half_diagram,16,25°,30,0,OK
third run,noisy_half_text[numeric] + half_diagram,17,65°,118_deg,0,OK
third run,noisy_half_text[numeric] + half_diagram,20,20°,20_deg,1,OK
third run,noisy_half_text[numeric] + half_diagram,22,62°,28,0,OK
third run,noisy_half_text[numeric] + half_diagram,25,65°,50_deg,0,OK
third run,noisy_half_text[numeric] + half_diagram,26,12,22.0_m,0,OK
third run,noisy_half_text[numeric] + half_diagram,29,115°,50,0,OK
third run,noisy_half_text[numeric] + half_diagram,30,60°,30_deg,0,OK
third run,noisy_half_text[numeric] + half_diagram,32,76°,52,0,OK
third run,noisy_half_text[numeric] + half_diagram,34,80°,100_deg,0,OK
third run,noisy_half_text[numeric] + half_diagram,36,20°,60_deg,0,OK
third run,noisy_half_text[numeric] + half_diagram,37,25°,25_deg,1,OK
third run,noisy_half_text[numeric] + half_diagram,38,40°,20_deg,0,OK
third run,noisy_half_text[numeric] + half_diagram,40,50°,50,1,OK
third run,noisy_half_text[numeric] + half_diagram,43,40°,50,0,OK
third run,noisy_half_text[numeric] + half_diagram,44,9m,30.0,0,OK
third run,noisy_half_text[numeric] + half_diagram,45,70°,35_deg,0,OK
third run,noisy_half_text[numeric] + half_diagram,46,110°,70,0,OK
third run,noisy_half_text[numeric] + half_diagram,48,130°,100_deg,0,OK
third run,noisy_half_text[numeric] + half_diagram,49,100°,30,0,OK
third run,noisy_half_text[numeric] + half_diagram,50,140°,50_deg,0,OK
third run,noisy_half_text[numeric] + half_diagram,53,55°,155,1,OK
third run,noisy_half_text[numeric] + half_diagram,55,55°,90,0,OK
third run,noisy_half_text[numeric] + half_diagram,56,40°,20_deg,0,OK
third run,noisy_half_text[numeric] + half_diagram,57,20°,20_deg,1,OK
third run,noisy_half_text[numeric] + half_diagram,58,55°,35_deg,0,OK
third run,noisy_half_text[numeric] + half_diagram,59,50°,40_deg,0,OK
third run,noisy_half_text[numeric] + half_diagram,60,45°,135_deg,0,OK
third run,noisy_half_text[numeric] + half_diagram,64,40cm,160.0,0,OK
third run,noisy_half_text[numeric] + half_diagram,72,8cm,6,0,OK
third run,noisy_half_text[numeric] + half_diagram,73,140°,0,0,OK
third run,noisy_half_text[numeric] + half_diagram,78,125°,∠ACB,0,OK
third run,noisy_half_text[numeric] + half_diagram,79,16cm,undefined,0,OK
third run,noisy_half_text[numeric] + half_diagram,81,25°,30,0,OK
third run,noisy_half_text[numeric] + half_diagram,84,√{3},Cannot determine,0,OK
third run,noisy_half_text[numeric] + half_diagram,86,2√{3},Unknown,0,OK
third run,noisy_half_text[numeric] + half_diagram,88,128°,42_deg,0,OK
third run,noisy_half_text[numeric] + half_diagram,95,30°,60_deg,0,OK
third run,noisy_half_text[numeric] + half_diagram,99,64°,No answer,0,OK
third run,noisy_half_text[numeric] + half_diagram,108,8m,5_units,0,OK
third run,noisy_half_text[numeric] + half_diagram,109,40°,40_deg,1,OK
third run,noisy_half_text[numeric] + half_diagram,112,2.4,2.5,0,OK
third run,noisy_half_text[numeric] + half_diagram,114,\frac{1}{2}cm^{2},0.25,0,OK
third run,noisy_half_text[numeric] + half_diagram,115,4πcm,120_deg,0,OK
third run,noisy_half_text[numeric] + half_diagram,117,2√{2}cm,No answer,0,OK
third run,noisy_half_text[numeric] + half_diagram,119,240cm^{2},20π,0,OK
third run,noisy_half_text[numeric] + half_diagram,120,9πcm^{2},16π,0,OK
third run,noisy_half_text[numeric] + half_diagram,123,15π,12π,0,OK
third run,noisy_half_text[numeric] + half_diagram,128,4cm,12,0,OK
third run,noisy_half_text[numeric] + half_diagram,132,10.2m,2,0,OK
third run,noisy_half_text[numeric] + half_diagram,133,120m,60.0,0,OK
third run,noisy_half_text[numeric] + half_diagram,149,\frac{20}{3},3.0,0,OK
third run,noisy_half_text[numeric] + half_diagram,150,\frac{40}{7}m,7/3,0,OK
third run,noisy_half_text[numeric] + half_diagram,151,5.1,No Answer,0,OK
third run,noisy_half_text[numeric] + half_diagram,152,4m,2.1,0,OK
third run,noisy_half_text[numeric] + half_diagram,153,1.5m,1.8,0,OK
third run,noisy_half_text[numeric] + half_diagram,157,\frac{3}{5},0.8,0,OK
third run,noisy_half_text[numeric] + half_diagram,165,\frac{√{3}}{2},not computable,0,OK
third run,noisy_half_text[numeric] + half_diagram,198,60,Not calculable,0,OK
third run,noisy_half_text[numeric] + half_diagram,207,157.1,0,0,OK
third run,noisy_half_text[numeric] + half_diagram,210,15,5,0,OK
third run,noisy_half_text[numeric] + half_diagram,211,38,33,0,OK
third run,noisy_half_text[numeric] + half_diagram,223,\sqrt{7},5_units,0,OK
third run,noisy_half_text[numeric] + half_diagram,239,8,4,0,OK
third run,noisy_half_text[numeric] + half_diagram,243,1591,None,0,OK
third run,noisy_half_text[numeric] + half_diagram,257,15,16,0,OK
third run,noisy_half_text[numeric] + half_diagram,264,60,2_deg,0,OK
third run,noisy_half_text[numeric] + half_diagram,281,0.38,0.42,1,OK
third run,noisy_half_text[numeric] + half_diagram,327,11.8,6.4,0,OK
third run,noisy_half_text[numeric] + half_diagram,348,285,44,0,OK
third run,noisy_half_text[numeric] + half_diagram,364,74.85,65.90,0,OK
third run,noisy_half_text[numeric] + half_diagram,365,23.9,10.3,0,OK
third run,noisy_half_text[numeric] + half_diagram,420,8,Unknown,0,OK
third run,noisy_half_text[numeric] + half_diagram,432,8.246,5,0,OK_AFTER_JSON_REPAIR
third run,noisy_half_text[numeric] + half_diagram,438,\frac{(x+3)^2}{25}-\frac{(y+3)^2}{25}=1,(y + 3)^2 / 1 - (x + 3)^2 / 25 = 1,0,OK
third run,noisy_half_text[numeric] + half_diagram,441,$\frac{4}{5}$,0.5,0,OK
third run,noisy_half_text[numeric] + half_diagram,447,$\frac{20}{29}$,unknown,0,OK
third run,noisy_half_text[numeric] + half_diagram,449,$\frac{1}{x}$,2,0,OK
third run,noisy_half_text[numeric] + half_diagram,457,$(x-1)^{2}+(y-3)^{2}=36$,(x-0)^2 + (y-0)^2 = (5/2)^2,0,OK
third run,noisy_half_text[numeric] + half_diagram,472,"(0,0)",O,0,OK
third run,noisy_half_text[punctuation] + half_diagram,1,140°,60_deg,0,OK
third run,noisy_half_text[punctuation] + half_diagram,2,65°,50_deg,0,OK
third run,noisy_half_text[punctuation] + half_diagram,3,55°,35,0,OK
third run,noisy_half_text[punctuation] + half_diagram,4,27°,18_deg,0,OK
third run,noisy_half_text[punctuation] + half_diagram,7,45°,40_deg,0,OK
third run,noisy_half_text[punctuation] + half_diagram,8,3cm,5_units,0,OK
third run,noisy_half_text[punctuation] + half_diagram,9,6cm,18.0,0,OK_AFTER_JSON_REPAIR
third run,noisy_half_text[punctuation] + half_diagram,10,72°,36,0,OK
third run,noisy_half_text[punctuation] + half_diagram,11,84°,90,0,OK
third run,noisy_half_text[punctuation] + half_diagram,14,55°,180,0,OK
third run,noisy_half_text[punctuation] + half_diagram,16,25°,25_deg,1,OK
third run,noisy_half_text[punctuation] + half_diagram,17,65°,42_deg,0,OK
third run,noisy_half_text[punctuation] + half_diagram,20,20°,70,0,OK
third run,noisy_half_text[punctuation] + half_diagram,22,62°,28,0,OK
third run,noisy_half_text[punctuation] + half_diagram,25,65°,50,0,OK
third run,noisy_half_text[punctuation] + half_diagram,26,12,22.0_m,0,OK
third run,noisy_half_text[punctuation] + half_diagram,29,115°,50_deg,0,OK
third run,noisy_half_text[punctuation] + half_diagram,30,60°,30_deg,0,OK
third run,noisy_half_text[punctuation] + half_diagram,32,76°,52,0,OK
third run,noisy_half_text[punctuation] + half_diagram,34,80°,100_deg,0,OK
third run,noisy_half_text[punctuation] + half_diagram,36,20°,25_deg,0,OK
third run,noisy_half_text[punctuation] + half_diagram,37,25°,50_deg,0,OK
third run,noisy_half_text[punctuation] + half_diagram,38,40°,70_deg,0,OK
third run,noisy_half_text[punctuation] + half_diagram,40,50°,50_deg,1,OK
third run,noisy_half_text[punctuation] + half_diagram,43,40°,100,0,OK
third run,noisy_half_text[punctuation] + half_diagram,44,9m,1.5,0,OK
third run,noisy_half_text[punctuation] + half_diagram,45,70°,35,0,OK
third run,noisy_half_text[punctuation] + half_diagram,46,110°,110_deg,1,OK
third run,noisy_half_text[punctuation] + half_diagram,48,130°,50_deg,0,OK
third run,noisy_half_text[punctuation] + half_diagram,49,100°,95,0,OK
third run,noisy_half_text[punctuation] + half_diagram,50,140°,50_deg,0,OK
third run,noisy_half_text[punctuation] + half_diagram,53,55°,∠2,0,OK
third run,noisy_half_text[punctuation] + half_diagram,55,55°,70,0,OK
third run,noisy_half_text[punctuation] + half_diagram,56,40°,90,0,OK
third run,noisy_half_text[punctuation] + half_diagram,57,20°,160,0,OK
third run,noisy_half_text[punctuation] + half_diagram,58,55°,35_deg,0,OK
third run,noisy_half_text[punctuation] + half_diagram,59,50°,40_deg,0,OK
third run,noisy_half_text[punctuation] + half_diagram,60,45°,45,1,OK
third run,noisy_half_text[punctuation] + half_diagram,64,40cm,160.0,0,OK
third run,noisy_half_text[punctuation] + half_diagram,72,8cm,6,0,OK
third run,noisy_half_text[punctuation] + half_diagram,73,140°,180,0,OK
third run,noisy_half_text[punctuation] + half_diagram,78,125°,Unknown,0,OK
third run,noisy_half_text[punctuation] + half_diagram,79,16cm,15,0,OK
third run,noisy_half_text[punctuation] + half_diagram,81,25°,25,1,OK
third run,noisy_half_text[punctuation] + half_diagram,84,√{3},Unknown,0,OK
third run,noisy_half_text[punctuation] + half_diagram,86,2√{3},Unknown,0,OK
third run,noisy_half_text[punctuation] + half_diagram,88,128°,42_deg,0,OK
third run,noisy_half_text[punctuation] + half_diagram,95,30°,60_deg,0,OK
third run,noisy_half_text[punctuation] + half_diagram,99,64°,90,0,OK
third run,noisy_half_text[punctuation] + half_diagram,108,8m,5_units,0,OK
third run,noisy_half_text[punctuation] + half_diagram,109,40°,undefined,0,OK
third run,noisy_half_text[punctuation] + half_diagram,112,2.4,1.25,0,OK
third run,noisy_half_text[punctuation] + half_diagram,114,\frac{1}{2}cm^{2},0.25,0,OK
third run,noisy_half_text[punctuation] + half_diagram,115,4πcm,360,0,OK
third run,noisy_half_text[punctuation] + half_diagram,117,2√{2}cm,3,0,OK
third run,noisy_half_text[punctuation] + half_diagram,119,240cm^{2},10π,0,OK
third run,noisy_half_text[punctuation] + half_diagram,120,9πcm^{2},4,0,OK
