run_folder,case_label,problem_index,ground_truth,predicted,correct,status
run-3-llama,half_text + noisy_half_diagram[irr_objects],108,8m,5 units,0,OK
run-3-llama,half_text + noisy_half_diagram[irr_objects],109,40°,130,0,OK
run-3-llama,half_text + noisy_half_diagram[irr_objects],112,2.4,1.8,0,OK_AFTER_JSON_REPAIR
run-3-llama,half_text + noisy_half_diagram[irr_objects],114,\frac{1}{2}cm^{2},π/4,0,OK_AFTER_JSON_REPAIR
run-3-llama,half_text + noisy_half_diagram[irr_objects],115,4πcm,6 units,0,OK
run-3-llama,half_text + noisy_half_diagram[irr_objects],117,2√{2}cm,3,0,OK
run-3-llama,half_text + noisy_half_diagram[irr_objects],119,240cm^{2},Insufficient information to calculate the area of the sector cardboard.,0,OK
run-3-llama,half_text + noisy_half_diagram[irr_objects],120,9πcm^{2},Unknown,0,OK
run-3-llama,half_text + noisy_half_diagram[irr_objects],123,15π,15π,1,OK_AFTER_JSON_REPAIR
run-3-llama,half_text + noisy_half_diagram[irr_objects],128,4cm,6,0,OK
run-3-llama,half_text + noisy_half_diagram[irr_objects],132,10.2m,2.0,0,OK
run-3-llama,half_text + noisy_half_diagram[irr_objects],133,120m,80.0_m,0,OK
run-3-llama,half_text + noisy_half_diagram[irr_objects],149,\frac{20}{3},16.0,0,OK
run-3-llama,half_text + noisy_half_diagram[irr_objects],150,\frac{40}{7}m,7/3,0,OK
run-3-llama,half_text + noisy_half_diagram[irr_objects],151,5.1,20 units,0,OK
run-3-llama,half_text + noisy_half_diagram[irr_objects],152,4m,1.677,0,OK_AFTER_JSON_REPAIR
run-3-llama,half_text + noisy_half_diagram[irr_objects],153,1.5m,1.2,0,OK
run-3-llama,half_text + noisy_half_diagram[irr_objects],157,\frac{3}{5},4/5,0,OK
run-3-llama,half_text + noisy_half_diagram[irr_objects],165,\frac{√{3}}{2},1/2,0,OK
run-3-llama,half_text + noisy_half_diagram[irr_objects],198,60,Cannot be determined,0,OK
run-3-llama,half_text + noisy_half_diagram[irr_objects],207,157.1,942.48,0,OK_AFTER_JSON_REPAIR
run-3-llama,half_text + noisy_half_diagram[irr_objects],210,15,12 units,0,OK
run-3-llama,half_text + noisy_half_diagram[irr_objects],211,38,38°,1,OK
run-3-llama,half_text + noisy_half_diagram[irr_objects],223,\sqrt{7},x_units,0,OK
run-3-llama,half_text + noisy_half_diagram[irr_objects],239,8,4,0,OK
run-3-llama,half_text + noisy_half_diagram[irr_objects],243,1591,1048 miles,0,OK_AFTER_JSON_REPAIR
run-3-llama,half_text + noisy_half_diagram[irr_objects],257,15,16,0,OK_AFTER_JSON_REPAIR
run-3-llama,half_text + noisy_half_diagram[irr_objects],264,60,10x,0,OK
run-3-llama,half_text + noisy_half_diagram[irr_objects],281,0.38,0.93,0,OK
run-3-llama,half_text + noisy_half_diagram[irr_objects],327,11.8,10.7,0,OK
run-3-llama,half_text + noisy_half_diagram[irr_objects],348,285,198,0,OK
run-3-llama,half_text + noisy_half_diagram[irr_objects],364,74.85,65.9,0,OK
run-3-llama,half_text + noisy_half_diagram[irr_objects],365,23.9,10369.0,0,OK
run-3-llama,half_text + noisy_half_diagram[irr_objects],420,8,Cannot be determined,0,OK
run-3-llama,half_text + noisy_half_diagram[irr_objects],432,8.246,sqrt(68),1,OK_AFTER_JSON_REPAIR
run-3-llama,half_text + noisy_half_diagram[irr_objects],438,\frac{(x+3)^2}{25}-\frac{(y+3)^2}{25}=1,(x-2)^2 - (y+3)^2 = 1 and (x+8)^2 - (y+3)^2 = 1,0,OK_AFTER_JSON_REPAIR
run-3-llama,half_text + noisy_half_diagram[irr_objects],441,$\frac{4}{5}$,3/5,0,OK
run-3-llama,half_text + noisy_half_diagram[irr_objects],447,$\frac{20}{29}$,20/29,0,OK
run-3-llama,half_text + noisy_half_diagram[irr_objects],449,$\frac{1}{x}$,1,0,OK
run-3-llama,half_text + noisy_half_diagram[irr_objects],457,$(x-1)^{2}+(y-3)^{2}=36$,(x-1)^2 + (y-1)^2 = r^2,0,OK
run-3-llama,half_text + noisy_half_diagram[irr_objects],472,"(0,0)","7, 0",0,OK
run-3-llama,half_text + noisy_half_diagram[pixel_noise],1,140°,60 degrees,0,OK
run-3-llama,half_text + noisy_half_diagram[pixel_noise],2,65°,50_deg,0,OK
run-3-llama,half_text + noisy_half_diagram[pixel_noise],3,55°,70_deg,0,OK
run-3-llama,half_text + noisy_half_diagram[pixel_noise],4,27°,36_deg,0,OK
run-3-llama,half_text + noisy_half_diagram[pixel_noise],7,45°,30,0,OK_AFTER_JSON_REPAIR
run-3-llama,half_text + noisy_half_diagram[pixel_noise],8,3cm,5.0,0,OK
run-3-llama,half_text + noisy_half_diagram[pixel_noise],9,6cm,3.0_units,0,OK_AFTER_JSON_REPAIR
run-3-llama,half_text + noisy_half_diagram[pixel_noise],10,72°,36 degrees,0,OK
run-3-llama,half_text + noisy_half_diagram[pixel_noise],11,84°,60 degrees,0,OK
run-3-llama,half_text + noisy_half_diagram[pixel_noise],14,55°,35_deg,0,OK
run-3-llama,half_text + noisy_half_diagram[pixel_noise],16,25°,50,0,OK
run-3-llama,half_text + noisy_half_diagram[pixel_noise],17,65°,42_deg,0,OK
run-3-llama,half_text + noisy_half_diagram[pixel_noise],20,20°,140,0,OK
run-3-llama,half_text + noisy_half_diagram[pixel_noise],22,62°,28 degrees,0,OK
run-3-llama,half_text + noisy_half_diagram[pixel_noise],25,65°,50 degrees,0,OK
run-3-llama,half_text + noisy_half_diagram[pixel_noise],26,12,22.0 units,0,OK
run-3-llama,half_text + noisy_half_diagram[pixel_noise],29,115°,50 degrees,0,OK
run-3-llama,half_text + noisy_half_diagram[pixel_noise],30,60°,30_deg,0,OK
run-3-llama,half_text + noisy_half_diagram[pixel_noise],32,76°,52 degrees,0,OK
run-3-llama,half_text + noisy_half_diagram[pixel_noise],34,80°,100 degrees,0,OK
run-3-llama,half_text + noisy_half_diagram[pixel_noise],36,20°,Unknown,0,OK
run-3-llama,half_text + noisy_half_diagram[pixel_noise],37,25°,50 degrees,0,OK
run-3-llama,half_text + noisy_half_diagram[pixel_noise],38,40°,Unknown,0,OK
run-3-llama,half_text + noisy_half_diagram[pixel_noise],40,50°,50_deg,1,OK
run-3-llama,half_text + noisy_half_diagram[pixel_noise],43,40°,30_deg,0,OK
run-3-llama,half_text + noisy_half_diagram[pixel_noise],44,9m,unknown,0,OK
run-3-llama,half_text + noisy_half_diagram[pixel_noise],45,70°,35 degrees,0,OK
run-3-llama,half_text + noisy_half_diagram[pixel_noise],46,110°,70_deg,0,OK
run-3-llama,half_text + noisy_half_diagram[pixel_noise],48,130°,50,0,OK
run-3-llama,half_text + noisy_half_diagram[pixel_noise],49,100°,115,0,OK
run-3-llama,half_text + noisy_half_diagram[pixel_noise],50,140°,50_deg,0,OK
run-3-llama,half_text + noisy_half_diagram[pixel_noise],53,55°,Q,0,OK
run-3-llama,half_text + noisy_half_diagram[pixel_noise],55,55°,3,0,OK
run-3-llama,half_text + noisy_half_diagram[pixel_noise],56,40°,20 degrees,0,OK
run-3-llama,half_text + noisy_half_diagram[pixel_noise],57,20°,20 degrees,1,OK
run-3-llama,half_text + noisy_half_diagram[pixel_noise],58,55°,90,0,OK
run-3-llama,half_text + noisy_half_diagram[pixel_noise],59,50°,80_deg,0,OK
run-3-llama,half_text + noisy_half_diagram[pixel_noise],60,45°,135_deg,0,OK
run-3-llama,half_text + noisy_half_diagram[pixel_noise],64,40cm,Unknown,0,OK
run-3-llama,half_text + noisy_half_diagram[pixel_noise],72,8cm,16,0,OK_AFTER_JSON_REPAIR
run-3-llama,half_text + noisy_half_diagram[pixel_noise],73,140°,70,0,OK
run-3-llama,half_text + noisy_half_diagram[pixel_noise],78,125°,45,0,OK_AFTER_JSON_REPAIR
run-3-llama,half_text + noisy_half_diagram[pixel_noise],79,16cm,32,0,OK
run-3-llama,half_text + noisy_half_diagram[pixel_noise],81,25°,90_deg,0,OK
run-3-llama,half_text + noisy_half_diagram[pixel_noise],84,√{3},BC,0,OK
run-3-llama,half_text + noisy_half_diagram[pixel_noise],86,2√{3},2,0,OK
run-3-llama,half_text + noisy_half_diagram[pixel_noise],88,128°,22 degrees,0,OK
run-3-llama,half_text + noisy_half_diagram[pixel_noise],95,30°,90_deg,0,OK
run-3-llama,half_text + noisy_half_diagram[pixel_noise],99,64°,26 degrees,0,OK
run-3-llama,half_text + noisy_half_diagram[pixel_noise],108,8m,8.0_units,0,OK
run-3-llama,half_text + noisy_half_diagram[pixel_noise],109,40°,130,0,OK
run-3-llama,half_text + noisy_half_diagram[pixel_noise],112,2.4,2.5_units,0,OK
run-3-llama,half_text + noisy_half_diagram[pixel_noise],114,\frac{1}{2}cm^{2},π/4,0,OK_AFTER_JSON_REPAIR
run-3-llama,half_text + noisy_half_diagram[pixel_noise],115,4πcm,6,0,OK
run-3-llama,half_text + noisy_half_diagram[pixel_noise],117,2√{2}cm,3 units,0,OK
run-3-llama,half_text + noisy_half_diagram[pixel_noise],119,240cm^{2},Unknown,0,OK
run-3-llama,half_text + noisy_half_diagram[pixel_noise],120,9πcm^{2},0.0_units,0,OK
run-3-llama,half_text + noisy_half_diagram[pixel_noise],123,15π,6,0,OK_AFTER_JSON_REPAIR
run-3-llama,half_text + noisy_half_diagram[pixel_noise],128,4cm,6,0,OK
run-3-llama,half_text + noisy_half_diagram[pixel_noise],132,10.2m,2.0,0,OK
run-3-llama,half_text + noisy_half_diagram[pixel_noise],133,120m,80.0_m,0,OK
run-3-llama,half_text + noisy_half_diagram[pixel_noise],149,\frac{20}{3},0.0,0,OK_AFTER_JSON_REPAIR
run-3-llama,half_text + noisy_half_diagram[pixel_noise],150,\frac{40}{7}m,7/3,0,OK
run-3-llama,half_text + noisy_half_diagram[pixel_noise],151,5.1,1.7,0,OK
run-3-llama,half_text + noisy_half_diagram[pixel_noise],152,4m,3.5 units,0,OK
run-3-llama,half_text + noisy_half_diagram[pixel_noise],153,1.5m,1.8,0,OK
run-3-llama,half_text + noisy_half_diagram[pixel_noise],157,\frac{3}{5},4/5,0,OK
run-3-llama,half_text + noisy_half_diagram[pixel_noise],165,\frac{√{3}}{2},1/2,0,OK
run-3-llama,half_text + noisy_half_diagram[pixel_noise],198,60,30 square units,0,OK
run-3-llama,half_text + noisy_half_diagram[pixel_noise],207,157.1,157.0,1,OK
run-3-llama,half_text + noisy_half_diagram[pixel_noise],210,15,16,0,OK_AFTER_JSON_REPAIR
run-3-llama,half_text + noisy_half_diagram[pixel_noise],211,38,38°,1,OK
run-3-llama,half_text + noisy_half_diagram[pixel_noise],223,\sqrt{7},√7,0,OK_AFTER_JSON_REPAIR
run-3-llama,half_text + noisy_half_diagram[pixel_noise],239,8,4 units,0,OK
run-3-llama,half_text + noisy_half_diagram[pixel_noise],243,1591,377 miles,0,OK_AFTER_JSON_REPAIR
run-3-llama,half_text + noisy_half_diagram[pixel_noise],257,15,16,0,OK
run-3-llama,half_text + noisy_half_diagram[pixel_noise],264,60,10x,0,OK
run-3-llama,half_text + noisy_half_diagram[pixel_noise],281,0.38,0.00,0,OK_AFTER_JSON_REPAIR
run-3-llama,half_text + noisy_half_diagram[pixel_noise],327,11.8,10.7,0,OK_AFTER_JSON_REPAIR
run-3-llama,half_text + noisy_half_diagram[pixel_noise],348,285,198,0,OK
run-3-llama,half_text + noisy_half_diagram[pixel_noise],364,74.85,65.9,0,OK
run-3-llama,half_text + noisy_half_diagram[pixel_noise],365,23.9,90.0,0,OK
run-3-llama,half_text + noisy_half_diagram[pixel_noise],420,8,10,0,OK
run-3-llama,half_text + noisy_half_diagram[pixel_noise],432,8.246,The distance is unknown.,0,OK
run-3-llama,half_text + noisy_half_diagram[pixel_noise],438,\frac{(x+3)^2}{25}-\frac{(y+3)^2}{25}=1,x-axis,0,OK
run-3-llama,half_text + noisy_half_diagram[pixel_noise],441,$\frac{4}{5}$,3/5,0,OK
run-3-llama,half_text + noisy_half_diagram[pixel_noise],447,$\frac{20}{29}$,20/29,0,OK
run-3-llama,half_text + noisy_half_diagram[pixel_noise],449,$\frac{1}{x}$,The value of sec θ at point P is unknown.,0,OK
run-3-llama,half_text + noisy_half_diagram[pixel_noise],457,$(x-1)^{2}+(y-3)^{2}=36$,The equation cannot be determined from the provided triples.,0,OK
run-3-llama,half_text + noisy_half_diagram[pixel_noise],472,"(0,0)","The center of the semicircle is (5, -5).",0,OK
run-3-llama,noisy_half_text[numeric] + half_diagram,1,140°,40,0,OK_AFTER_JSON_REPAIR
run-3-llama,noisy_half_text[numeric] + half_diagram,2,65°,50 degrees,0,OK
run-3-llama,noisy_half_text[numeric] + half_diagram,3,55°,70 degrees,0,OK
run-3-llama,noisy_half_text[numeric] + half_diagram,4,27°,36_deg,0,OK
run-3-llama,noisy_half_text[numeric] + half_diagram,7,45°,35,0,OK
run-3-llama,noisy_half_text[numeric] + half_diagram,8,3cm,7.0_units,0,OK
run-3-llama,noisy_half_text[numeric] + half_diagram,9,6cm,12.73,0,OK_AFTER_JSON_REPAIR
run-3-llama,noisy_half_text[numeric] + half_diagram,10,72°,36_deg,0,OK
run-3-llama,noisy_half_text[numeric] + half_diagram,11,84°,36 degrees,0,OK
run-3-llama,noisy_half_text[numeric] + half_diagram,14,55°,35 degrees,0,OK
run-3-llama,noisy_half_text[numeric] + half_diagram,16,25°,50 degrees,0,OK
run-3-llama,noisy_half_text[numeric] + half_diagram,17,65°,23_deg,0,OK
run-3-llama,noisy_half_text[numeric] + half_diagram,20,20°,50,0,OK_AFTER_JSON_REPAIR
run-3-llama,noisy_half_text[numeric] + half_diagram,22,62°,28 degrees,0,OK
run-3-llama,noisy_half_text[numeric] + half_diagram,25,65°,50 degrees,0,OK
run-3-llama,noisy_half_text[numeric] + half_diagram,26,12,22.0_m,0,OK
run-3-llama,noisy_half_text[numeric] + half_diagram,29,115°,50 degrees,0,OK
run-3-llama,noisy_half_text[numeric] + half_diagram,30,60°,30_deg,0,OK
run-3-llama,noisy_half_text[numeric] + half_diagram,32,76°,52 degrees,0,OK
run-3-llama,noisy_half_text[numeric] + half_diagram,34,80°,100 degrees,0,OK
run-3-llama,noisy_half_text[numeric] + half_diagram,36,20°,Unknown,0,OK
run-3-llama,noisy_half_text[numeric] + half_diagram,37,25°,50 degrees,0,OK
run-3-llama,noisy_half_text[numeric] + half_diagram,38,40°,Information insufficient to determine BAC measure.,0,OK
run-3-llama,noisy_half_text[numeric] + half_diagram,40,50°,50_deg,1,OK
run-3-llama,noisy_half_text[numeric] + half_diagram,43,40°,30_deg,0,OK
run-3-llama,noisy_half_text[numeric] + half_diagram,44,9m,30 units,0,OK
run-3-llama,noisy_half_text[numeric] + half_diagram,45,70°,35 degrees,0,OK
run-3-llama,noisy_half_text[numeric] + half_diagram,46,110°,70 degrees,0,OK
run-3-llama,noisy_half_text[numeric] + half_diagram,48,130°,100 degrees,0,OK
run-3-llama,noisy_half_text[numeric] + half_diagram,49,100°,30_deg,0,OK
run-3-llama,noisy_half_text[numeric] + half_diagram,50,140°,50_deg,0,OK
run-3-llama,noisy_half_text[numeric] + half_diagram,53,55°,BFD,0,OK
run-3-llama,noisy_half_text[numeric] + half_diagram,55,55°,70,0,OK
run-3-llama,noisy_half_text[numeric] + half_diagram,56,40°,20 degrees,0,OK
run-3-llama,noisy_half_text[numeric] + half_diagram,57,20°,20 degrees,1,OK
run-3-llama,noisy_half_text[numeric] + half_diagram,58,55°,90.0_deg,0,OK
run-3-llama,noisy_half_text[numeric] + half_diagram,59,50°,80_deg,0,OK
run-3-llama,noisy_half_text[numeric] + half_diagram,60,45°,135_deg,0,OK
run-3-llama,noisy_half_text[numeric] + half_diagram,64,40cm,200,0,OK
run-3-llama,noisy_half_text[numeric] + half_diagram,72,8cm,16,0,OK
run-3-llama,noisy_half_text[numeric] + half_diagram,73,140°,70,0,OK
run-3-llama,noisy_half_text[numeric] + half_diagram,78,125°,45,0,OK_AFTER_JSON_REPAIR
run-3-llama,noisy_half_text[numeric] + half_diagram,79,16cm,32 units,0,OK
run-3-llama,noisy_half_text[numeric] + half_diagram,81,25°,90 degrees,0,OK
run-3-llama,noisy_half_text[numeric] + half_diagram,84,√{3},0,0,OK
run-3-llama,noisy_half_text[numeric] + half_diagram,86,2√{3},2,0,OK
run-3-llama,noisy_half_text[numeric] + half_diagram,88,128°,42 degrees,0,OK
run-3-llama,noisy_half_text[numeric] + half_diagram,95,30°,90_deg,0,OK
run-3-llama,noisy_half_text[numeric] + half_diagram,99,64°,26 degrees,0,OK
run-3-llama,noisy_half_text[numeric] + half_diagram,108,8m,5 units,0,OK
run-3-llama,noisy_half_text[numeric] + half_diagram,109,40°,90_deg,0,OK
run-3-llama,noisy_half_text[numeric] + half_diagram,112,2.4,0.7,0,OK
run-3-llama,noisy_half_text[numeric] + half_diagram,114,\frac{1}{2}cm^{2},0.5,0,OK
run-3-llama,noisy_half_text[numeric] + half_diagram,115,4πcm,6,0,OK_AFTER_JSON_REPAIR
run-3-llama,noisy_half_text[numeric] + half_diagram,117,2√{2}cm,3,0,OK
run-3-llama,noisy_half_text[numeric] + half_diagram,119,240cm^{2},24,0,OK
run-3-llama,noisy_half_text[numeric] + half_diagram,120,9πcm^{2},4.0,0,OK
run-3-llama,noisy_half_text[numeric] + half_diagram,123,15π,6.0 units^2,0,OK_AFTER_JSON_REPAIR
run-3-llama,noisy_half_text[numeric] + half_diagram,128,4cm,6,0,OK
run-3-llama,noisy_half_text[numeric] + half_diagram,132,10.2m,3.2 units,0,OK_AFTER_JSON_REPAIR
run-3-llama,noisy_half_text[numeric] + half_diagram,133,120m,80.0_m,0,OK
run-3-llama,noisy_half_text[numeric] + half_diagram,149,\frac{20}{3},10.0_units,0,OK
run-3-llama,noisy_half_text[numeric] + half_diagram,150,\frac{40}{7}m,9,0,OK
run-3-llama,noisy_half_text[numeric] + half_diagram,151,5.1,20 + 5_units,0,OK
run-3-llama,noisy_half_text[numeric] + half_diagram,152,4m,3.5 units,0,OK
run-3-llama,noisy_half_text[numeric] + half_diagram,153,1.5m,1.0 units,0,OK
run-3-llama,noisy_half_text[numeric] + half_diagram,157,\frac{3}{5},4/5,0,OK
run-3-llama,noisy_half_text[numeric] + half_diagram,165,\frac{√{3}}{2},1/2,0,OK
run-3-llama,noisy_half_text[numeric] + half_diagram,198,60,60,1,OK_AFTER_JSON_REPAIR
run-3-llama,noisy_half_text[numeric] + half_diagram,207,157.1,-200π,0,OK_AFTER_JSON_REPAIR
run-3-llama,noisy_half_text[numeric] + half_diagram,210,15,16,0,OK
run-3-llama,noisy_half_text[numeric] + half_diagram,211,38,38_deg,1,OK
run-3-llama,noisy_half_text[numeric] + half_diagram,223,\sqrt{7},√7,0,OK_AFTER_JSON_REPAIR
run-3-llama,noisy_half_text[numeric] + half_diagram,239,8,16 units,0,OK
run-3-llama,noisy_half_text[numeric] + half_diagram,243,1591,The distance from Phoenix to Atlanta is 73.8x miles.,0,OK
run-3-llama,noisy_half_text[numeric] + half_diagram,257,15,16,0,OK
run-3-llama,noisy_half_text[numeric] + half_diagram,264,60,20x,0,OK
run-3-llama,noisy_half_text[numeric] + half_diagram,281,0.38,0.69,0,OK
run-3-llama,noisy_half_text[numeric] + half_diagram,327,11.8,10.7,0,OK
run-3-llama,noisy_half_text[numeric] + half_diagram,348,285,198,0,OK
run-3-llama,noisy_half_text[numeric] + half_diagram,364,74.85,65.90,0,OK
run-3-llama,noisy_half_text[numeric] + half_diagram,365,23.9,90.0,0,OK
run-3-llama,noisy_half_text[numeric] + half_diagram,420,8,10 cm,0,OK
run-3-llama,noisy_half_text[numeric] + half_diagram,432,8.246,The distance is unknown.,0,OK
run-3-llama,noisy_half_text[numeric] + half_diagram,438,\frac{(x+3)^2}{25}-\frac{(y+3)^2}{25}=1,"center is (-3, -3), vertices are (2, -3) and (-8, -3), foci are (-3-5\sqrt{2}, -3) and (-3+5\sqrt{2}, -3)",0,OK_AFTER_JSON_REPAIR
run-3-llama,noisy_half_text[numeric] + half_diagram,441,$\frac{4}{5}$,3/5,0,OK
run-3-llama,noisy_half_text[numeric] + half_diagram,447,$\frac{20}{29}$,undefined,0,OK
run-3-llama,noisy_half_text[numeric] + half_diagram,449,$\frac{1}{x}$,Cannot be determined,0,OK
run-3-llama,noisy_half_text[numeric] + half_diagram,457,$(x-1)^{2}+(y-3)^{2}=36$,...,0,OK
run-3-llama,noisy_half_text[numeric] + half_diagram,472,"(0,0)",B,0,OK
run-3-llama,noisy_half_text[punctuation] + half_diagram,1,140°,60 degrees,0,OK
run-3-llama,noisy_half_text[punctuation] + half_diagram,2,65°,50 degrees,0,OK
run-3-llama,noisy_half_text[punctuation] + half_diagram,3,55°,70,0,OK
run-3-llama,noisy_half_text[punctuation] + half_diagram,4,27°,36_deg,0,OK
run-3-llama,noisy_half_text[punctuation] + half_diagram,7,45°,35 degrees,0,OK
run-3-llama,noisy_half_text[punctuation] + half_diagram,8,3cm,5.0_units,0,OK
run-3-llama,noisy_half_text[punctuation] + half_diagram,9,6cm,12.0,0,OK_AFTER_JSON_REPAIR
run-3-llama,noisy_half_text[punctuation] + half_diagram,10,72°,36_deg,0,OK
run-3-llama,noisy_half_text[punctuation] + half_diagram,11,84°,60_deg,0,OK
run-3-llama,noisy_half_text[punctuation] + half_diagram,14,55°,35_deg,0,OK
run-3-llama,noisy_half_text[punctuation] + half_diagram,16,25°,50,0,OK
run-3-llama,noisy_half_text[punctuation] + half_diagram,17,65°,42_deg,0,OK
run-3-llama,noisy_half_text[punctuation] + half_diagram,20,20°,140,0,OK
run-3-llama,noisy_half_text[punctuation] + half_diagram,22,62°,28 degrees,0,OK
run-3-llama,noisy_half_text[punctuation] + half_diagram,25,65°,50 degrees,0,OK_AFTER_JSON_REPAIR
run-3-llama,noisy_half_text[punctuation] + half_diagram,26,12,8.0,0,OK
run-3-llama,noisy_half_text[punctuation] + half_diagram,29,115°,50 degrees,0,OK
run-3-llama,noisy_half_text[punctuation] + half_diagram,30,60°,30 degrees,0,OK
run-3-llama,noisy_half_text[punctuation] + half_diagram,32,76°,52,0,OK
run-3-llama,noisy_half_text[punctuation] + half_diagram,34,80°,100 degrees,0,OK
run-3-llama,noisy_half_text[punctuation] + half_diagram,36,20°,BAC,0,OK
run-3-llama,noisy_half_text[punctuation] + half_diagram,37,25°,50_deg,0,OK
run-3-llama,noisy_half_text[punctuation] + half_diagram,38,40°,70_deg,0,OK
run-3-llama,noisy_half_text[punctuation] + half_diagram,40,50°,50_deg,1,OK
run-3-llama,noisy_half_text[punctuation] + half_diagram,43,40°,30_deg,0,OK
run-3-llama,noisy_half_text[punctuation] + half_diagram,44,9m,30 units,0,OK
run-3-llama,noisy_half_text[punctuation] + half_diagram,45,70°,35 degrees,0,OK
run-3-llama,noisy_half_text[punctuation] + half_diagram,46,110°,70,0,OK
run-3-llama,noisy_half_text[punctuation] + half_diagram,48,130°,100_deg,0,OK
run-3-llama,noisy_half_text[punctuation] + half_diagram,49,100°,unknown,0,OK
run-3-llama,noisy_half_text[punctuation] + half_diagram,50,140°,50 degrees,0,OK
run-3-llama,noisy_half_text[punctuation] + half_diagram,53,55°,c,0,OK
run-3-llama,noisy_half_text[punctuation] + half_diagram,55,55°,2,0,OK
run-3-llama,noisy_half_text[punctuation] + half_diagram,56,40°,20_deg,0,OK
run-3-llama,noisy_half_text[punctuation] + half_diagram,57,20°,20 degrees,1,OK
run-3-llama,noisy_half_text[punctuation] + half_diagram,58,55°,55,1,OK_AFTER_JSON_REPAIR
run-3-llama,noisy_half_text[punctuation] + half_diagram,59,50°,80,0,OK
run-3-llama,noisy_half_text[punctuation] + half_diagram,60,45°,135_deg,0,OK
run-3-llama,noisy_half_text[punctuation] + half_diagram,64,40cm,200,0,OK
run-3-llama,noisy_half_text[punctuation] + half_diagram,72,8cm,16,0,OK
run-3-llama,noisy_half_text[punctuation] + half_diagram,73,140°,70 degrees,0,OK
run-3-llama,noisy_half_text[punctuation] + half_diagram,78,125°,90,0,OK
run-3-llama,noisy_half_text[punctuation] + half_diagram,79,16cm,32,0,OK
run-3-llama,noisy_half_text[punctuation] + half_diagram,81,25°,90,0,OK
run-3-llama,noisy_half_text[punctuation] + half_diagram,84,√{3},OA = OB = OC,0,OK
run-3-llama,noisy_half_text[punctuation] + half_diagram,86,2√{3},BC,0,OK
run-3-llama,noisy_half_text[punctuation] + half_diagram,88,128°,22 degrees,0,OK
run-3-llama,noisy_half_text[punctuation] + half_diagram,95,30°,90_deg,0,OK
run-3-llama,noisy_half_text[punctuation] + half_diagram,99,64°,26 degrees,0,OK
run-3-llama,noisy_half_text[punctuation] + half_diagram,108,8m,8.0 units,1,OK
run-3-llama,noisy_half_text[punctuation] + half_diagram,109,40°,130,0,OK
run-3-llama,noisy_half_text[punctuation] + half_diagram,112,2.4,0.7,0,OK
run-3-llama,noisy_half_text[punctuation] + half_diagram,114,\frac{1}{2}cm^{2},0.7854,0,OK_AFTER_JSON_REPAIR
run-3-llama,noisy_half_text[punctuation] + half_diagram,115,4πcm,4π,0,OK_AFTER_JSON_REPAIR
run-3-llama,noisy_half_text[punctuation] + half_diagram,117,2√{2}cm,3 units,0,OK
run-3-llama,noisy_half_text[punctuation] + half_diagram,119,240cm^{2},0,0,OK
run-3-llama,noisy_half_text[punctuation] + half_diagram,120,9πcm^{2},5.0,0,OK
run-3-llama,noisy_half_text[punctuation] + half_diagram,123,15π,6.0,0,OK
run-3-llama,noisy_half_text[punctuation] + half_diagram,128,4cm,6,0,OK
run-3-llama,noisy_half_text[punctuation] + half_diagram,132,10.2m,1.6 units,0,OK
run-3-llama,noisy_half_text[punctuation] + half_diagram,133,120m,80.0_m,0,OK
run-3-llama,noisy_half_text[punctuation] + half_diagram,149,\frac{20}{3},10.0,0,OK
run-3-llama,noisy_half_text[punctuation] + half_diagram,150,\frac{40}{7}m,7/3,0,OK_AFTER_JSON_REPAIR
run-3-llama,noisy_half_text[punctuation] + half_diagram,151,5.1,20 units,0,OK
run-3-llama,noisy_half_text[punctuation] + half_diagram,152,4m,2.5 units,0,OK_AFTER_JSON_REPAIR
run-3-llama,noisy_half_text[punctuation] + half_diagram,153,1.5m,2.2,0,OK_AFTER_JSON_REPAIR
run-3-llama,noisy_half_text[punctuation] + half_diagram,157,\frac{3}{5},4/5,0,OK
run-3-llama,noisy_half_text[punctuation] + half_diagram,165,\frac{√{3}}{2},1/2,0,OK
run-3-llama,noisy_half_text[punctuation] + half_diagram,198,60,Cannot be determined,0,OK
run-3-llama,noisy_half_text[punctuation] + half_diagram,207,157.1,25.1,0,OK
run-3-llama,noisy_half_text[punctuation] + half_diagram,210,15,17,0,OK_AFTER_JSON_REPAIR
run-3-llama,noisy_half_text[punctuation] + half_diagram,211,38,38°,1,OK
run-3-llama,noisy_half_text[punctuation] + half_diagram,223,\sqrt{7},5,0,OK_AFTER_JSON_REPAIR
run-3-llama,noisy_half_text[punctuation] + half_diagram,239,8,4,0,OK
run-3-llama,noisy_half_text[punctuation] + half_diagram,243,1591,The distance from Phoenix to Atlanta is 73.8x miles.,0,OK
run-3-llama,noisy_half_text[punctuation] + half_diagram,257,15,12 + 5,0,OK
run-3-llama,noisy_half_text[punctuation] + half_diagram,264,60,20x,0,OK
run-3-llama,noisy_half_text[punctuation] + half_diagram,281,0.38,0.60,0,OK
run-3-llama,noisy_half_text[punctuation] + half_diagram,327,11.8,10.0,0,OK
run-3-llama,noisy_half_text[punctuation] + half_diagram,348,285,198,0,OK
run-3-llama,noisy_half_text[punctuation] + half_diagram,364,74.85,65.90,0,OK
run-3-llama,noisy_half_text[punctuation] + half_diagram,365,23.9,68.2,0,OK
run-3-llama,noisy_half_text[punctuation] + half_diagram,420,8,16 cm,0,OK_AFTER_JSON_REPAIR
