run_folder,case_label,problem_index,ground_truth,predicted,correct,status
third run,full_text + noisy_diagram[irr_objects],120,9πcm^{2},5 square units,0,OK
third run,full_text + noisy_diagram[irr_objects],123,15π,Cannot be determined,0,OK
third run,full_text + noisy_diagram[irr_objects],128,4cm,6,0,OK
third run,full_text + noisy_diagram[irr_objects],132,10.2m,1.0,0,OK_AFTER_JSON_REPAIR
third run,full_text + noisy_diagram[irr_objects],133,120m,80.0_m,0,OK
third run,full_text + noisy_diagram[irr_objects],149,\frac{20}{3},9.165,0,OK_AFTER_JSON_REPAIR
third run,full_text + noisy_diagram[irr_objects],150,\frac{40}{7}m,7/3,0,OK
third run,full_text + noisy_diagram[irr_objects],151,5.1,20 units,0,OK
third run,full_text + noisy_diagram[irr_objects],152,4m,1.9,0,OK
third run,full_text + noisy_diagram[irr_objects],153,1.5m,1.8,0,OK
third run,full_text + noisy_diagram[irr_objects],157,\frac{3}{5},0.75,0,OK_AFTER_JSON_REPAIR
third run,full_text + noisy_diagram[irr_objects],165,\frac{√{3}}{2},0.5,0,OK_AFTER_JSON_REPAIR
third run,full_text + noisy_diagram[irr_objects],198,60,0,0,OK
third run,full_text + noisy_diagram[irr_objects],207,157.1,62.8,0,OK
third run,full_text + noisy_diagram[irr_objects],210,15,16,0,OK
third run,full_text + noisy_diagram[irr_objects],211,38,38,1,OK
third run,full_text + noisy_diagram[irr_objects],223,\sqrt{7},5,0,OK
third run,full_text + noisy_diagram[irr_objects],239,8,4,0,OK
third run,full_text + noisy_diagram[irr_objects],243,1591,Cannot be determined.,0,OK
third run,full_text + noisy_diagram[irr_objects],257,15,5,0,OK
third run,full_text + noisy_diagram[irr_objects],264,60,10x,0,OK
third run,full_text + noisy_diagram[irr_objects],281,0.38,0.38,1,OK_AFTER_JSON_REPAIR
third run,full_text + noisy_diagram[irr_objects],327,11.8,10.7,0,OK
third run,full_text + noisy_diagram[irr_objects],348,285,198,0,OK
third run,full_text + noisy_diagram[irr_objects],364,74.85,65.9,0,OK
third run,full_text + noisy_diagram[irr_objects],365,23.9,90.0,0,OK
third run,full_text + noisy_diagram[irr_objects],420,8,10,0,OK_AFTER_JSON_REPAIR
third run,full_text + noisy_diagram[irr_objects],432,8.246,√((-3-5)^2 + (4-2)^2) = √((-8)^2 + (2)^2) = √(64 + 4) = √68 = 2√17,0,OK
third run,full_text + noisy_diagram[irr_objects],438,\frac{(x+3)^2}{25}-\frac{(y+3)^2}{25}=1,The equation of the hyperbola is not explicitly defined by the provided triples.,0,OK
third run,full_text + noisy_diagram[irr_objects],441,$\frac{4}{5}$,2/5,0,OK
third run,full_text + noisy_diagram[irr_objects],447,$\frac{20}{29}$,20/29,0,OK
third run,full_text + noisy_diagram[irr_objects],449,$\frac{1}{x}$,1,0,OK
third run,full_text + noisy_diagram[irr_objects],457,$(x-1)^{2}+(y-3)^{2}=36$,x^2 + y^2 = 6^2,0,OK
third run,full_text + noisy_diagram[irr_objects],472,"(0,0)",O,0,OK
third run,full_text + noisy_diagram[pixel_noise],1,140°,60 degrees,0,OK
third run,full_text + noisy_diagram[pixel_noise],2,65°,50 degrees,0,OK
third run,full_text + noisy_diagram[pixel_noise],3,55°,70 degrees,0,OK
third run,full_text + noisy_diagram[pixel_noise],4,27°,36_deg,0,OK
third run,full_text + noisy_diagram[pixel_noise],7,45°,30_deg,0,OK
third run,full_text + noisy_diagram[pixel_noise],8,3cm,12.0,0,OK
third run,full_text + noisy_diagram[pixel_noise],9,6cm,12,0,OK_AFTER_JSON_REPAIR
third run,full_text + noisy_diagram[pixel_noise],10,72°,36_deg,0,OK
third run,full_text + noisy_diagram[pixel_noise],11,84°,36 degrees,0,OK
third run,full_text + noisy_diagram[pixel_noise],14,55°,30 degrees,0,OK
third run,full_text + noisy_diagram[pixel_noise],16,25°,50,0,OK
third run,full_text + noisy_diagram[pixel_noise],17,65°,23_deg,0,OK
third run,full_text + noisy_diagram[pixel_noise],20,20°,70,0,OK_AFTER_JSON_REPAIR
third run,full_text + noisy_diagram[pixel_noise],22,62°,28 degrees,0,OK
third run,full_text + noisy_diagram[pixel_noise],25,65°,50 degrees,0,OK
third run,full_text + noisy_diagram[pixel_noise],26,12,22,0,OK
third run,full_text + noisy_diagram[pixel_noise],29,115°,50_deg,0,OK
third run,full_text + noisy_diagram[pixel_noise],30,60°,30_deg,0,OK
third run,full_text + noisy_diagram[pixel_noise],32,76°,52 degrees,0,OK
third run,full_text + noisy_diagram[pixel_noise],34,80°,100 degrees,0,OK
third run,full_text + noisy_diagram[pixel_noise],36,20°,Unknown,0,OK
third run,full_text + noisy_diagram[pixel_noise],37,25°,50 degrees,0,OK
third run,full_text + noisy_diagram[pixel_noise],38,40°,70_deg,0,OK
third run,full_text + noisy_diagram[pixel_noise],40,50°,50 degrees,1,OK
third run,full_text + noisy_diagram[pixel_noise],43,40°,30_deg,0,OK
third run,full_text + noisy_diagram[pixel_noise],44,9m,1.5,0,OK
third run,full_text + noisy_diagram[pixel_noise],45,70°,35 degrees,0,OK
third run,full_text + noisy_diagram[pixel_noise],46,110°,70_deg,0,OK
third run,full_text + noisy_diagram[pixel_noise],48,130°,100°,0,OK
third run,full_text + noisy_diagram[pixel_noise],49,100°,35_deg,0,OK
third run,full_text + noisy_diagram[pixel_noise],50,140°,50 degrees,0,OK
third run,full_text + noisy_diagram[pixel_noise],53,55°,transversal,0,OK
third run,full_text + noisy_diagram[pixel_noise],55,55°,3,0,OK
third run,full_text + noisy_diagram[pixel_noise],56,40°,20 degrees,0,OK
third run,full_text + noisy_diagram[pixel_noise],57,20°,20 degrees,1,OK
third run,full_text + noisy_diagram[pixel_noise],58,55°,90_deg,0,OK
third run,full_text + noisy_diagram[pixel_noise],59,50°,80 degrees,0,OK
third run,full_text + noisy_diagram[pixel_noise],60,45°,135_deg,0,OK
third run,full_text + noisy_diagram[pixel_noise],64,40cm,200.0,0,OK
third run,full_text + noisy_diagram[pixel_noise],72,8cm,16,0,OK
third run,full_text + noisy_diagram[pixel_noise],73,140°,70 degrees,0,OK
third run,full_text + noisy_diagram[pixel_noise],78,125°,70 degrees,0,OK
third run,full_text + noisy_diagram[pixel_noise],79,16cm,ED,0,OK
third run,full_text + noisy_diagram[pixel_noise],81,25°,50,0,OK_AFTER_JSON_REPAIR
third run,full_text + noisy_diagram[pixel_noise],84,√{3},1.0,0,OK
third run,full_text + noisy_diagram[pixel_noise],86,2√{3},2.0_units,0,OK
third run,full_text + noisy_diagram[pixel_noise],88,128°,42_deg,0,OK
third run,full_text + noisy_diagram[pixel_noise],95,30°,90.0,0,OK
third run,full_text + noisy_diagram[pixel_noise],99,64°,26 degrees,0,OK
third run,full_text + noisy_diagram[pixel_noise],108,8m,8 units,1,OK
third run,full_text + noisy_diagram[pixel_noise],109,40°,90,0,OK
third run,full_text + noisy_diagram[pixel_noise],112,2.4,2.6,0,OK_AFTER_JSON_REPAIR
third run,full_text + noisy_diagram[pixel_noise],114,\frac{1}{2}cm^{2},0.5,0,OK_AFTER_JSON_REPAIR
third run,full_text + noisy_diagram[pixel_noise],115,4πcm,12,0,OK
third run,full_text + noisy_diagram[pixel_noise],117,2√{2}cm,3,0,OK
third run,full_text + noisy_diagram[pixel_noise],119,240cm^{2},48π cm²,0,OK
third run,full_text + noisy_diagram[pixel_noise],120,9πcm^{2},5,0,OK
third run,full_text + noisy_diagram[pixel_noise],123,15π,12π,0,OK_AFTER_JSON_REPAIR
third run,full_text + noisy_diagram[pixel_noise],128,4cm,6,0,OK
third run,full_text + noisy_diagram[pixel_noise],132,10.2m,0.6,0,OK
third run,full_text + noisy_diagram[pixel_noise],133,120m,140.0_m,0,OK
third run,full_text + noisy_diagram[pixel_noise],149,\frac{20}{3},Not enough information,0,OK
third run,full_text + noisy_diagram[pixel_noise],150,\frac{40}{7}m,9,0,OK
third run,full_text + noisy_diagram[pixel_noise],151,5.1,5 units,1,OK
third run,full_text + noisy_diagram[pixel_noise],152,4m,3.5,0,OK
third run,full_text + noisy_diagram[pixel_noise],153,1.5m,2.0,0,OK
third run,full_text + noisy_diagram[pixel_noise],157,\frac{3}{5},4/5,0,OK_AFTER_JSON_REPAIR
third run,full_text + noisy_diagram[pixel_noise],165,\frac{√{3}}{2},sin(B) cannot be determined from the given information.,0,OK
third run,full_text + noisy_diagram[pixel_noise],198,60,60,1,OK_AFTER_JSON_REPAIR
third run,full_text + noisy_diagram[pixel_noise],207,157.1,100π,0,OK_AFTER_JSON_REPAIR
third run,full_text + noisy_diagram[pixel_noise],210,15,AE,0,OK
third run,full_text + noisy_diagram[pixel_noise],211,38,38,1,OK
third run,full_text + noisy_diagram[pixel_noise],223,\sqrt{7},5,0,OK
third run,full_text + noisy_diagram[pixel_noise],239,8,4,0,OK
third run,full_text + noisy_diagram[pixel_noise],243,1591,1047 miles,0,OK
third run,full_text + noisy_diagram[pixel_noise],257,15,5,0,OK
third run,full_text + noisy_diagram[pixel_noise],264,60,10x,0,OK
third run,full_text + noisy_diagram[pixel_noise],281,0.38,0.69,0,OK
third run,full_text + noisy_diagram[pixel_noise],327,11.8,10.7,0,OK
third run,full_text + noisy_diagram[pixel_noise],348,285,100,0,OK
third run,full_text + noisy_diagram[pixel_noise],364,74.85,91.40,0,OK
third run,full_text + noisy_diagram[pixel_noise],365,23.9,90.0,0,OK
third run,full_text + noisy_diagram[pixel_noise],420,8,x,0,OK
third run,full_text + noisy_diagram[pixel_noise],432,8.246,0,0,OK
third run,full_text + noisy_diagram[pixel_noise],438,\frac{(x+3)^2}{25}-\frac{(y+3)^2}{25}=1,The equation of the hyperbola is not explicitly defined by the provided triples.,0,OK
third run,full_text + noisy_diagram[pixel_noise],441,$\frac{4}{5}$,Undefined,0,OK
third run,full_text + noisy_diagram[pixel_noise],447,$\frac{20}{29}$,20/29,0,OK
third run,full_text + noisy_diagram[pixel_noise],449,$\frac{1}{x}$,Cannot be determined,0,OK
third run,full_text + noisy_diagram[pixel_noise],457,$(x-1)^{2}+(y-3)^{2}=36$,The equation of the circle is (x-0)^2 + (y-0)^2 = 6^2,0,OK
third run,full_text + noisy_diagram[pixel_noise],472,"(0,0)",O,0,OK
third run,half_text + half_diagram,1,140°,60 degrees,0,OK
third run,half_text + half_diagram,2,65°,50 degrees,0,OK
third run,half_text + half_diagram,3,55°,70,0,OK
third run,half_text + half_diagram,4,27°,36 degrees,0,OK
third run,half_text + half_diagram,7,45°,35 degrees,0,OK
third run,half_text + half_diagram,8,3cm,7.0,0,OK
third run,half_text + half_diagram,9,6cm,6 + 6 = 12,0,OK_AFTER_JSON_REPAIR
third run,half_text + half_diagram,10,72°,36_deg,0,OK
third run,half_text + half_diagram,11,84°,36_deg,0,OK
third run,half_text + half_diagram,14,55°,35 degrees,0,OK
third run,half_text + half_diagram,16,25°,50 degrees,0,OK
third run,half_text + half_diagram,17,65°,23 degrees,0,OK
third run,half_text + half_diagram,20,20°,40_deg,0,OK
third run,half_text + half_diagram,22,62°,28 degrees,0,OK
third run,half_text + half_diagram,25,65°,50,0,OK
third run,half_text + half_diagram,26,12,22.0,0,OK
third run,half_text + half_diagram,29,115°,50_deg,0,OK
third run,half_text + half_diagram,30,60°,30_deg,0,OK
third run,half_text + half_diagram,32,76°,52_deg,0,OK
third run,half_text + half_diagram,34,80°,100 degrees,0,OK
third run,half_text + half_diagram,36,20°,50 degrees,0,OK
third run,half_text + half_diagram,37,25°,50 degrees,0,OK
third run,half_text + half_diagram,38,40°,70_deg,0,OK
third run,half_text + half_diagram,40,50°,50_deg,1,OK
third run,half_text + half_diagram,43,40°,30_deg,0,OK
third run,half_text + half_diagram,44,9m,25,0,OK
third run,half_text + half_diagram,45,70°,35_deg,0,OK
third run,half_text + half_diagram,46,110°,70 degrees,0,OK
third run,half_text + half_diagram,48,130°,100_deg,0,OK
third run,half_text + half_diagram,49,100°,30_deg,0,OK
third run,half_text + half_diagram,50,140°,50 degrees,0,OK
third run,half_text + half_diagram,53,55°,2,0,OK
third run,half_text + half_diagram,55,55°,2,0,OK
third run,half_text + half_diagram,56,40°,20 degrees,0,OK
third run,half_text + half_diagram,57,20°,30_deg,0,OK
third run,half_text + half_diagram,58,55°,35,0,OK
third run,half_text + half_diagram,59,50°,80_deg,0,OK
third run,half_text + half_diagram,60,45°,135_deg,0,OK
third run,half_text + half_diagram,64,40cm,160.0,0,OK
third run,half_text + half_diagram,72,8cm,16,0,OK
third run,half_text + half_diagram,73,140°,70 degrees,0,OK
third run,half_text + half_diagram,78,125°,15 degrees,0,OK
third run,half_text + half_diagram,79,16cm,32,0,OK_AFTER_JSON_REPAIR
third run,half_text + half_diagram,81,25°,40,0,OK_AFTER_JSON_REPAIR
third run,half_text + half_diagram,84,√{3},0,0,OK
third run,half_text + half_diagram,86,2√{3},0,0,OK
third run,half_text + half_diagram,88,128°,22_deg,0,OK
third run,half_text + half_diagram,95,30°,90_deg,0,OK
third run,half_text + half_diagram,99,64°,26 degrees,0,OK
third run,half_text + half_diagram,108,8m,8.0,1,OK
third run,half_text + half_diagram,109,40°,130 degrees,0,OK
third run,half_text + half_diagram,112,2.4,Unknown,0,OK
third run,half_text + half_diagram,114,\frac{1}{2}cm^{2},0.785,0,OK_AFTER_JSON_REPAIR
third run,half_text + half_diagram,115,4πcm,5 * sqrt(3),0,OK_AFTER_JSON_REPAIR
third run,half_text + half_diagram,117,2√{2}cm,120 degrees,0,OK
third run,half_text + half_diagram,119,240cm^{2},24,0,OK
third run,half_text + half_diagram,120,9πcm^{2},unknown,0,OK
third run,half_text + half_diagram,123,15π,15.0,0,OK
third run,half_text + half_diagram,128,4cm,6,0,OK
third run,half_text + half_diagram,132,10.2m,3.6,0,OK_AFTER_JSON_REPAIR
third run,half_text + half_diagram,133,120m,80m,0,OK
third run,half_text + half_diagram,149,\frac{20}{3},10.0,0,OK
third run,half_text + half_diagram,150,\frac{40}{7}m,7/3,0,OK_AFTER_JSON_REPAIR
third run,half_text + half_diagram,151,5.1,1.7,0,OK
third run,half_text + half_diagram,152,4m,2.1,0,OK
third run,half_text + half_diagram,153,1.5m,2.8,0,OK
third run,half_text + half_diagram,157,\frac{3}{5},4/5,0,OK
third run,half_text + half_diagram,165,\frac{√{3}}{2},1/2,0,OK_AFTER_JSON_REPAIR
third run,half_text + half_diagram,198,60,84.5,0,OK_AFTER_JSON_REPAIR
third run,half_text + half_diagram,207,157.1,2π,0,OK_AFTER_JSON_REPAIR
third run,half_text + half_diagram,210,15,16,0,OK
third run,half_text + half_diagram,211,38,38°,1,OK
third run,half_text + half_diagram,223,\sqrt{7},5,0,OK
third run,half_text + half_diagram,239,8,20,0,OK_AFTER_JSON_REPAIR
third run,half_text + half_diagram,243,1591,1044 miles,0,OK_AFTER_JSON_REPAIR
third run,half_text + half_diagram,257,15,unknown,0,OK
third run,half_text + half_diagram,264,60,30_deg,0,OK
third run,half_text + half_diagram,281,0.38,0.36,1,OK_AFTER_JSON_REPAIR
third run,half_text + half_diagram,327,11.8,10.7,0,OK
third run,half_text + half_diagram,348,285,44,0,OK
third run,half_text + half_diagram,364,74.85,65.9,0,OK
third run,half_text + half_diagram,365,23.9,2344.0,0,OK
third run,half_text + half_diagram,420,8,6 cm,0,OK
third run,half_text + half_diagram,432,8.246,√((-3 - 5)^2 + (4 - 0)^2) = √((-8)^2 + (4)^2) = √(64 + 16) = √80 = 4√5,0,OK
third run,half_text + half_diagram,438,\frac{(x+3)^2}{25}-\frac{(y+3)^2}{25}=1,"The equation of the hyperbola is centered at (0, -3) with vertices at (2, -3) and (-8, -3).",0,OK
third run,half_text + half_diagram,441,$\frac{4}{5}$,The value of sin(a) cannot be determined from the given triples.,0,OK
third run,half_text + half_diagram,447,$\frac{20}{29}$,Cannot be determined,0,OK
third run,half_text + half_diagram,449,$\frac{1}{x}$,Cannot be determined,0,OK
third run,half_text + half_diagram,457,$(x-1)^{2}+(y-3)^{2}=36$,x^2 + y^2 = 30^2,0,OK
third run,half_text + half_diagram,472,"(0,0)",O,0,OK
third run,half_text + noisy_half_diagram[bg_change],1,140°,60 degrees,0,OK
third run,half_text + noisy_half_diagram[bg_change],2,65°,50_deg,0,OK
third run,half_text + noisy_half_diagram[bg_change],3,55°,35,0,OK_AFTER_JSON_REPAIR
third run,half_text + noisy_half_diagram[bg_change],4,27°,36 degrees,0,OK
third run,half_text + noisy_half_diagram[bg_change],7,45°,70,0,OK
third run,half_text + noisy_half_diagram[bg_change],8,3cm,7.0,0,OK_AFTER_JSON_REPAIR
third run,half_text + noisy_half_diagram[bg_change],9,6cm,12,0,OK_AFTER_JSON_REPAIR
third run,half_text + noisy_half_diagram[bg_change],10,72°,36,0,OK
third run,half_text + noisy_half_diagram[bg_change],11,84°,60,0,OK
third run,half_text + noisy_half_diagram[bg_change],14,55°,30_deg,0,OK
third run,half_text + noisy_half_diagram[bg_change],16,25°,30 degrees,0,OK
third run,half_text + noisy_half_diagram[bg_change],17,65°,42 degrees,0,OK
third run,half_text + noisy_half_diagram[bg_change],20,20°,70_deg,0,OK_AFTER_JSON_REPAIR
third run,half_text + noisy_half_diagram[bg_change],22,62°,28 degrees,0,OK
third run,half_text + noisy_half_diagram[bg_change],25,65°,50 degrees,0,OK
third run,half_text + noisy_half_diagram[bg_change],26,12,30.0,0,OK
third run,half_text + noisy_half_diagram[bg_change],29,115°,50 degrees,0,OK
third run,half_text + noisy_half_diagram[bg_change],30,60°,30_deg,0,OK
third run,half_text + noisy_half_diagram[bg_change],32,76°,52_deg,0,OK
third run,half_text + noisy_half_diagram[bg_change],34,80°,100,0,OK
third run,half_text + noisy_half_diagram[bg_change],36,20°,50 degrees,0,OK
third run,half_text + noisy_half_diagram[bg_change],37,25°,50,0,OK
third run,half_text + noisy_half_diagram[bg_change],38,40°,70_deg,0,OK
third run,half_text + noisy_half_diagram[bg_change],40,50°,50_deg,1,OK
third run,half_text + noisy_half_diagram[bg_change],43,40°,30_deg,0,OK
third run,half_text + noisy_half_diagram[bg_change],44,9m,1.5 units,0,OK
third run,half_text + noisy_half_diagram[bg_change],45,70°,35,0,OK
third run,half_text + noisy_half_diagram[bg_change],46,110°,70,0,OK
third run,half_text + noisy_half_diagram[bg_change],48,130°,100 degrees,0,OK
third run,half_text + noisy_half_diagram[bg_change],49,100°,115,0,OK
third run,half_text + noisy_half_diagram[bg_change],50,140°,50_deg,0,OK
third run,half_text + noisy_half_diagram[bg_change],53,55°,BFD,0,OK
third run,half_text + noisy_half_diagram[bg_change],55,55°,70,0,OK
third run,half_text + noisy_half_diagram[bg_change],56,40°,20_deg,0,OK
third run,half_text + noisy_half_diagram[bg_change],57,20°,20,1,OK
third run,half_text + noisy_half_diagram[bg_change],58,55°,35,0,OK
third run,half_text + noisy_half_diagram[bg_change],59,50°,80,0,OK
third run,half_text + noisy_half_diagram[bg_change],60,45°,135_deg,0,OK
third run,half_text + noisy_half_diagram[bg_change],64,40cm,160.0,0,OK
third run,half_text + noisy_half_diagram[bg_change],72,8cm,11,0,OK_AFTER_JSON_REPAIR
third run,half_text + noisy_half_diagram[bg_change],73,140°,70 degrees,0,OK
third run,half_text + noisy_half_diagram[bg_change],78,125°,90 degrees,0,OK_AFTER_JSON_REPAIR
third run,half_text + noisy_half_diagram[bg_change],79,16cm,15,0,OK_AFTER_JSON_REPAIR
third run,half_text + noisy_half_diagram[bg_change],81,25°,40,0,OK_AFTER_JSON_REPAIR
third run,half_text + noisy_half_diagram[bg_change],84,√{3},BC,0,OK
third run,half_text + noisy_half_diagram[bg_change],86,2√{3},BC,0,OK
third run,half_text + noisy_half_diagram[bg_change],88,128°,22 degrees,0,OK
third run,half_text + noisy_half_diagram[bg_change],95,30°,90_deg,0,OK
third run,half_text + noisy_half_diagram[bg_change],99,64°,26 degrees,0,OK
third run,half_text + noisy_half_diagram[bg_change],108,8m,8.0,1,OK
third run,half_text + noisy_half_diagram[bg_change],109,40°,130 degrees,0,OK
third run,half_text + noisy_half_diagram[bg_change],112,2.4,2.5,0,OK
third run,half_text + noisy_half_diagram[bg_change],114,\frac{1}{2}cm^{2},π/4,0,OK_AFTER_JSON_REPAIR
third run,half_text + noisy_half_diagram[bg_change],115,4πcm,4π,0,OK_AFTER_JSON_REPAIR
third run,half_text + noisy_half_diagram[bg_change],117,2√{2}cm,3,0,OK
third run,half_text + noisy_half_diagram[bg_change],119,240cm^{2},26.18,0,OK_AFTER_JSON_REPAIR
third run,half_text + noisy_half_diagram[bg_change],120,9πcm^{2},5.0,0,OK
third run,half_text + noisy_half_diagram[bg_change],123,15π,15.7,0,OK_AFTER_JSON_REPAIR
third run,half_text + noisy_half_diagram[bg_change],128,4cm,6,0,OK
third run,half_text + noisy_half_diagram[bg_change],132,10.2m,6.2,0,OK_AFTER_JSON_REPAIR
third run,half_text + noisy_half_diagram[bg_change],133,120m,80.0,0,OK
third run,half_text + noisy_half_diagram[bg_change],149,\frac{20}{3},10.0,0,OK
third run,half_text + noisy_half_diagram[bg_change],150,\frac{40}{7}m,7/3,0,OK_AFTER_JSON_REPAIR
third run,half_text + noisy_half_diagram[bg_change],151,5.1,20,0,OK
third run,half_text + noisy_half_diagram[bg_change],152,4m,1.6,0,OK
third run,half_text + noisy_half_diagram[bg_change],153,1.5m,1.8,0,OK
third run,half_text + noisy_half_diagram[bg_change],157,\frac{3}{5},4/5,0,OK
third run,half_text + noisy_half_diagram[bg_change],165,\frac{√{3}}{2},1,0,OK
third run,half_text + noisy_half_diagram[bg_change],198,60,169 * sqrt(3) / 4,0,OK_AFTER_JSON_REPAIR
third run,half_text + noisy_half_diagram[bg_change],207,157.1,0.0,0,OK
third run,half_text + noisy_half_diagram[bg_change],210,15,16,0,OK
third run,half_text + noisy_half_diagram[bg_change],211,38,83,0,OK
third run,half_text + noisy_half_diagram[bg_change],223,\sqrt{7},x,0,OK
third run,half_text + noisy_half_diagram[bg_change],239,8,4,0,OK
third run,half_text + noisy_half_diagram[bg_change],243,1591,1043.8 miles,0,OK_AFTER_JSON_REPAIR
third run,half_text + noisy_half_diagram[bg_change],257,15,12,0,OK
third run,half_text + noisy_half_diagram[bg_change],264,60,20x,0,OK
third run,half_text + noisy_half_diagram[bg_change],281,0.38,2.4,0,OK_AFTER_JSON_REPAIR
third run,half_text + noisy_half_diagram[bg_change],327,11.8,10.7,0,OK
third run,half_text + noisy_half_diagram[bg_change],348,285,109,0,OK
third run,half_text + noisy_half_diagram[bg_change],364,74.85,65.90,0,OK
third run,half_text + noisy_half_diagram[bg_change],365,23.9,90.0,0,OK
third run,half_text + noisy_half_diagram[bg_change],420,8,6,0,OK
third run,half_text + noisy_half_diagram[bg_change],432,8.246,5,0,OK
third run,half_text + noisy_half_diagram[bg_change],438,\frac{(x+3)^2}{25}-\frac{(y+3)^2}{25}=1,x^2 - y^2 = 25,0,OK
third run,half_text + noisy_half_diagram[bg_change],441,$\frac{4}{5}$,sin(a) = 0.8,0,OK_AFTER_JSON_REPAIR
third run,half_text + noisy_half_diagram[bg_change],447,$\frac{20}{29}$,Cannot be determined,0,OK
third run,half_text + noisy_half_diagram[bg_change],449,$\frac{1}{x}$,2,0,OK_AFTER_JSON_REPAIR
third run,half_text + noisy_half_diagram[bg_change],457,$(x-1)^{2}+(y-3)^{2}=36$,(x-1)^2 + (y-3)^2 = 0,0,OK
third run,half_text + noisy_half_diagram[bg_change],472,"(0,0)",B,0,OK
third run,half_text + noisy_half_diagram[blur],1,140°,60 degrees,0,OK
third run,half_text + noisy_half_diagram[blur],2,65°,The measure of angle EGF is not directly provided in the given triples.,0,OK
third run,half_text + noisy_half_diagram[blur],3,55°,70,0,OK
third run,half_text + noisy_half_diagram[blur],4,27°,36 degrees,0,OK
third run,half_text + noisy_half_diagram[blur],7,45°,30,0,OK_AFTER_JSON_REPAIR
third run,half_text + noisy_half_diagram[blur],8,3cm,7,0,OK
third run,half_text + noisy_half_diagram[blur],9,6cm,15.0,0,OK_AFTER_JSON_REPAIR
third run,half_text + noisy_half_diagram[blur],10,72°,36,0,OK
third run,half_text + noisy_half_diagram[blur],11,84°,36,0,OK
third run,half_text + noisy_half_diagram[blur],14,55°,unknown,0,OK
third run,half_text + noisy_half_diagram[blur],16,25°,50,0,OK
third run,half_text + noisy_half_diagram[blur],17,65°,23 degrees,0,OK
third run,half_text + noisy_half_diagram[blur],20,20°,140 degrees,0,OK
third run,half_text + noisy_half_diagram[blur],22,62°,28 degrees,0,OK
third run,half_text + noisy_half_diagram[blur],25,65°,50 degrees,0,OK
third run,half_text + noisy_half_diagram[blur],26,12,22.0,0,OK
third run,half_text + noisy_half_diagram[blur],29,115°,50 degrees,0,OK
third run,half_text + noisy_half_diagram[blur],30,60°,30_deg,0,OK
third run,half_text + noisy_half_diagram[blur],32,76°,52,0,OK
third run,half_text + noisy_half_diagram[blur],34,80°,100 degrees,0,OK
third run,half_text + noisy_half_diagram[blur],36,20°,Cannot be determined.,0,OK
third run,half_text + noisy_half_diagram[blur],37,25°,50 degrees,0,OK
third run,half_text + noisy_half_diagram[blur],38,40°,70_deg,0,OK
third run,half_text + noisy_half_diagram[blur],40,50°,50_deg,1,OK
third run,half_text + noisy_half_diagram[blur],43,40°,100_deg,0,OK
third run,half_text + noisy_half_diagram[blur],44,9m,1.5 units,0,OK
third run,half_text + noisy_half_diagram[blur],45,70°,35_deg,0,OK
third run,half_text + noisy_half_diagram[blur],46,110°,70,0,OK
third run,half_text + noisy_half_diagram[blur],48,130°,100 degrees,0,OK
third run,half_text + noisy_half_diagram[blur],49,100°,unknown,0,OK
third run,half_text + noisy_half_diagram[blur],50,140°,50 degrees,0,OK
third run,half_text + noisy_half_diagram[blur],53,55°,c,0,OK
third run,half_text + noisy_half_diagram[blur],55,55°,2,0,OK
third run,half_text + noisy_half_diagram[blur],56,40°,20_deg,0,OK
third run,half_text + noisy_half_diagram[blur],57,20°,20 degrees,1,OK
third run,half_text + noisy_half_diagram[blur],58,55°,90_deg,0,OK
third run,half_text + noisy_half_diagram[blur],59,50°,80,0,OK
third run,half_text + noisy_half_diagram[blur],60,45°,30,0,OK
third run,half_text + noisy_half_diagram[blur],64,40cm,160.0,0,OK
third run,half_text + noisy_half_diagram[blur],72,8cm,16,0,OK
third run,half_text + noisy_half_diagram[blur],73,140°,70 degrees,0,OK
third run,half_text + noisy_half_diagram[blur],78,125°,90 degrees,0,OK_AFTER_JSON_REPAIR
third run,half_text + noisy_half_diagram[blur],79,16cm,Cannot be determined,0,OK
third run,half_text + noisy_half_diagram[blur],81,25°,25,1,OK_AFTER_JSON_REPAIR
third run,half_text + noisy_half_diagram[blur],84,√{3},...,0,OK
third run,half_text + noisy_half_diagram[blur],86,2√{3},BC,0,OK
third run,half_text + noisy_half_diagram[blur],88,128°,22,0,OK_AFTER_JSON_REPAIR
third run,half_text + noisy_half_diagram[blur],95,30°,60_deg,0,OK
third run,half_text + noisy_half_diagram[blur],99,64°,90 degrees,0,OK
third run,half_text + noisy_half_diagram[blur],108,8m,8,1,OK
third run,half_text + noisy_half_diagram[blur],109,40°,130 degrees,0,OK
third run,half_text + noisy_half_diagram[blur],112,2.4,Unknown,0,OK
third run,half_text + noisy_half_diagram[blur],114,\frac{1}{2}cm^{2},π/4,0,OK_AFTER_JSON_REPAIR
third run,half_text + noisy_half_diagram[blur],115,4πcm,120,0,OK
third run,half_text + noisy_half_diagram[blur],117,2√{2}cm,120 degrees,0,OK
third run,half_text + noisy_half_diagram[blur],119,240cm^{2},Cannot be determined.,0,OK
third run,half_text + noisy_half_diagram[blur],120,9πcm^{2},6.25π,0,OK_AFTER_JSON_REPAIR
third run,half_text + noisy_half_diagram[blur],123,15π,Cannot be determined,0,OK
third run,half_text + noisy_half_diagram[blur],128,4cm,Cannot be determined,0,OK
